#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein name
chr,NC_004631.1,2405549,2406796,-,-,-,T_RS11900,WP_000005062.1,415,MFS transporter
chr,NC_004631.1,2406862,2407740,-,-,-,T_RS11905,WP_000765818.1,292,2-hydroxy-3-oxopropionate reductase
chr,NC_004631.1,2407841,2408617,-,-,-,T_RS11910,WP_000943597.1,258,hydroxypyruvate isomerase
chr,NC_004631.1,2408630,2410411,-,-,-,T_RS11915,WP_001096863.1,593,glyoxylate carboligase
chr,NC_004631.1,2410496,2411314,-,-,-,T_RS11920,WP_000141266.1,272,transcriptional regulator
chr,NC_004631.1,2412101,2413027,+,-,-,T_RS11930,WP_000460171.1,308,HTH-type transcriptional activator AllS
chr,NC_004631.1,2413097,2414191,+,-,-,T_RS11935,WP_001154074.1,364,tRNA 2-selenouridine(34) synthase MnmH
chr,NC_004631.1,2414230,2414889,-,-,-,T_RS11940,WP_000342247.1,219,ABC transporter permease
chr,NC_004631.1,2414882,2415898,-,-,-,T_RS11945,WP_000569655.1,338,virulence-associated ABC transporter ATP-binding protein SfbB
chr,NC_004631.1,2415935,2416765,-,-,-,T_RS11950,WP_000524312.1,276,metal ABC transporter substrate-binding protein
chr,NC_004631.1,2417022,2418155,-,-,-,T_RS11955,WP_000152873.1,377,porin
chr,NC_004631.1,2418341,2420755,-,-,-,T_RS11960,WP_000561782.1,804,ABC transporter permease
chr,NC_004631.1,2420752,2421438,-,-,-,T_RS11965,WP_001110598.1,228,ABC transporter ATP-binding protein
chr,NC_004631.1,2421409,2422023,+,-,-,T_RS11970,WP_001010578.1,204,multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1
chr,NC_004631.1,2422178,2422948,+,-,-,T_RS11975,WP_001172802.1,256,SDR family oxidoreductase
chr,NC_004631.1,2423008,2423862,+,-,-,T_RS11980,WP_000116065.1,284,co-chaperone YbbN
chr,NC_004631.1,2423948,2424727,-,-,-,T_RS11985,WP_001002121.1,259,iron export ABC transporter permease subunit FetB
chr,NC_004631.1,2424714,2425391,-,-,-,T_RS11990,WP_000166987.1,225,iron ABC transporter ATP-binding protein FetA
chr,NC_004631.1,2425538,2426455,+,-,-,T_RS11995,WP_000906145.1,305,SPFH/Band 7/PHB domain protein
chr,NC_004631.1,2426452,2426904,+,-,-,T_RS12000,WP_000561177.1,150,NfeD family protein
chr,NC_004631.1,2426905,2427321,-,-,-,T_RS12005,WP_001026762.1,138,transcriptional regulator
chr,NC_004631.1,2427431,2429932,+,-,copA,T_RS12010,WP_000083918.1,833,copper-exporting P-type ATPase A
chr,NC_004631.1,2430286,2431122,+,-,-,T_RS12015,WP_000488556.1,278,DUF1311 domain-containing protein
chr,NC_004631.1,2431199,2431993,+,-,-,T_RS12020,WP_000421856.1,264,hypothetical protein
chr,NC_004631.1,2432194,2432673,+,-,-,T_RS12025,WP_000186620.1,159,Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
chr,NC_004631.1,2432790,2433644,-,-,-,T_RS25500,WP_001803092.1,284,bifunctional metallophosphatase/5\'-nucleotidase
chr,NC_004631.1,2433641,2434441,-,-,-,T_RS25505,WP_015606167.1,266,bifunctional UDP-sugar hydrolase/5\'-nucleotidase periplasmic precursor
chr,NC_004631.1,2434614,2435834,+,-,-,T_RS12035,WP_001251598.1,406,MFS transporter
chr,NC_004631.1,2436049,2437725,+,-,-,T_RS12040,WP_000546190.1,558,Kef family K(+) transporter
chr,NC_004631.1,2437774,2439078,-,-,-,T_RS12045,WP_001766867.1,434,inosine/guanosine kinase
chr,NC_004631.1,2439231,2440202,+,-,-,T_RS12050,WP_000801788.1,323,acetylesterase
chr,NC_004631.1,2440199,2441161,-,-,-,T_RS12055,WP_001250076.1,320,ferrochelatase
chr,NC_004631.1,2441391,2442035,-,-,-,T_RS12060,WP_001220237.1,214,adenylate kinase
chr,NC_004631.1,2441952,2442173,+,-,-,T_RS24455,WP_071525161.1,73,hypothetical protein
chr,NC_004631.1,2442451,2444349,-,-,-,T_RS12065,WP_001196742.1,632,molecular chaperone HtpG
chr,NC_004631.1,2444436,2445041,-,-,-,T_RS12070,WP_001195023.1,201,recombination protein RecR
chr,NC_004631.1,2445041,2445370,-,-,-,T_RS12075,WP_000467098.1,109,MULTISPECIES: YbaB/EbfC family nucleoid-associated protein
chr,NC_004631.1,2445416,2447344,-,-,-,T_RS12080,WP_000121969.1,642,DNA polymerase III subunit gamma/tau
chr,NC_004631.1,2447458,2448009,-,-,-,T_RS12085,WP_000127348.1,183,adenine phosphoribosyltransferase
chr,NC_004631.1,2448077,2448184,-,-,-,T_RS24460,WP_001805029.1,35,hypothetical protein
chr,NC_004631.1,2448162,2448539,-,-,-,T_RS12090,WP_001189860.1,125,DUF454 family protein
chr,NC_004631.1,2449149,2449316,+,-,-,T_RS12100,WP_000051161.1,55,DUF2496 domain-containing protein
chr,NC_004631.1,2449386,2450309,+,-,-,T_RS12105,WP_000440515.1,307,Rpn family recombination-promoting nuclease/putative transposase
chr,NC_004631.1,2450351,2453713,-,-,-,T_RS12110,WP_000178244.1,1120,mechanosensitive channel MscK
chr,NC_004631.1,2453832,2454485,-,-,-,T_RS12115,WP_000101755.1,217,DNA-binding transcriptional repressor AcrR
chr,NC_004631.1,2454627,2455820,+,-,-,T_RS12120,WP_001039199.1,397,multidrug efflux RND transporter periplasmic adaptor subunit AcrA
chr,NC_004631.1,2455843,2458992,+,-,-,T_RS12125,WP_001132507.1,1049,multidrug efflux RND transporter permease subunit
chr,NC_004631.1,2459488,2459862,+,-,-,T_RS12130,WP_000344807.1,124,MULTISPECIES: Hha toxicity modulator TomB
chr,NC_004631.1,2459890,2460108,+,-,-,T_RS12135,WP_001280991.1,72,MULTISPECIES: hemolysin expression-modulating protein Hha
chr,NC_004631.1,2460287,2460838,+,-,-,T_RS12140,WP_001278793.1,183,maltose O-acetyltransferase
chr,NC_004631.1,2460956,2461426,+,-,-,T_RS12145,WP_000136183.1,156,membrane protein
chr,NC_004631.1,2461482,2461622,-,-,-,T_RS12150,WP_001197749.1,46,MULTISPECIES: 50S ribosomal protein L36
chr,NC_004631.1,2461628,2461888,-,-,-,T_RS12155,WP_000801415.1,86,50S ribosomal protein L31 type B
chr,NC_004631.1,2462113,2463663,+,-,-,T_RS12160,WP_000213129.1,516,EAL domain-containing protein
chr,NC_004631.1,2463894,2464283,+,-,-,T_RS12165,WP_000961285.1,129,MGMT family protein
chr,NC_004631.1,2464316,2464885,-,-,-,T_RS12170,WP_000779802.1,189,hypothetical protein
chr,NC_004631.1,2465100,2465960,+,-,-,T_RS12175,WP_000084179.1,286,acyl-CoA thioesterase II
chr,NC_004631.1,2466060,2467346,-,-,-,T_RS12180,WP_000684912.1,428,ammonium transporter AmtB
chr,NC_004631.1,2467378,2467716,-,-,-,T_RS12185,WP_000780341.1,112,P-II family nitrogen regulator
chr,NC_004631.1,2467929,2469710,-,-,-,T_RS12190,WP_001256093.1,593,SmdB family multidrug efflux ABC transporter permease/ATP-binding protein
chr,NC_004631.1,2469703,2471475,-,-,-,T_RS12195,WP_001235563.1,590,SmdA family multidrug ABC transporter permease/ATP-binding protein
chr,NC_004631.1,2471516,2471974,-,-,-,T_RS12200,WP_000884593.1,152,Lrp/AsnC family transcriptional regulator
chr,NC_004631.1,2472087,2473142,+,-,-,T_RS12205,WP_000987843.1,351,PLP-dependent cysteine synthase family protein
chr,NC_004631.1,2473258,2473716,-,-,-,T_RS12210,WP_010989125.1,152,IS200/IS605 family transposase
chr,NC_004631.1,2473673,2473861,-,-,-,T_RS12215,WP_041030949.1,62,MULTISPECIES: hypothetical protein
chr,NC_004631.1,2473903,2474721,-,-,-,T_RS12220,WP_000113040.1,272,HMP-PP phosphatase
chr,NC_004631.1,2474821,2476521,+,-,-,T_RS12225,WP_001238179.1,566,SgrR family transcriptional regulator
chr,NC_004631.1,2476586,2477281,+,-,-,T_RS12230,WP_000817201.1,231,7-cyano-7-deazaguanine synthase QueC
chr,NC_004631.1,2477388,2477786,-,-,-,T_RS12235,WP_001194543.1,132,thioesterase
chr,NC_004631.1,2477890,2478264,-,-,-,T_RS12240,WP_000680322.1,124,MULTISPECIES: hypothetical protein
chr,NC_004631.1,2478414,2480285,-,-,-,T_RS12245,WP_000969436.1,623,peptidylprolyl isomerase
chr,NC_004631.1,2480576,2480848,-,-,-,T_RS12250,WP_001043544.1,90,MULTISPECIES: DNA-binding protein HU-beta
chr,NC_004631.1,2481057,2483411,-,-,-,T_RS12255,WP_001067728.1,784,endopeptidase La
chr,NC_004631.1,2483597,2484868,-,-,-,T_RS12260,WP_000130316.1,423,ATP-dependent Clp protease ATP-binding subunit ClpX
chr,NC_004631.1,2485120,2485743,-,-,-,T_RS12265,WP_000122257.1,207,MULTISPECIES: ATP-dependent Clp protease proteolytic subunit
chr,NC_004631.1,2485990,2487288,-,-,-,T_RS12270,WP_001198406.1,432,trigger factor
chr,NC_004631.1,2487635,2487952,-,-,-,T_RS12275,WP_000973433.1,105,MULTISPECIES: transcriptional regulator BolA
chr,NC_004631.1,2487993,2488178,-,-,-,T_RS24470,WP_001751083.1,61,hypothetical protein
chr,NC_004631.1,2488205,2488834,+,-,-,T_RS12280,WP_000907278.1,209,hypothetical protein
chr,NC_004631.1,2488878,2490353,+,-,-,T_RS12285,WP_000098484.1,491,muropeptide MFS transporter AmpG
chr,NC_004631.1,2490806,2491762,+,-,-,T_RS12290,WP_001239449.1,318,cytochrome o ubiquinol oxidase subunit II
chr,NC_004631.1,2491773,2493764,+,-,-,T_RS12295,WP_000467158.1,663,cytochrome o ubiquinol oxidase subunit I
chr,NC_004631.1,2493754,2494368,+,-,-,T_RS12300,WP_000179831.1,204,MULTISPECIES: cytochrome o ubiquinol oxidase subunit III
chr,NC_004631.1,2494368,2494697,+,-,-,T_RS12305,WP_000019878.1,109,MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV
chr,NC_004631.1,2494709,2495599,+,-,-,T_RS12310,WP_000971351.1,296,protoheme IX farnesyltransferase
chr,NC_004631.1,2495647,2496801,-,-,-,T_RS12315,WP_001150187.1,384,sel1 repeat family protein
chr,NC_004631.1,2496853,2497116,-,-,-,T_RS25510,WP_000595917.1,87,hypothetical protein
chr,NC_004631.1,2497966,2498637,-,-,-,T_RS25520,WP_000693738.1,223,sel1 repeat family protein
chr,NC_004631.1,2499173,2500537,+,-,-,T_RS12330,WP_001000935.1,454,MFS transporter
chr,NC_004631.1,2500584,2501093,-,-,-,T_RS12335,WP_021013199.1,169,YajQ family cyclic di-GMP-binding protein
chr,NC_004631.1,2501201,2502112,+,-,-,T_RS12340,WP_000705822.1,303,2-dehydropantoate 2-reductase
chr,NC_004631.1,2502075,2502665,+,-,-,T_RS12345,WP_001275809.1,196,protein deglycase YajL
chr,NC_004631.1,2502762,2503571,-,-,-,T_RS12350,WP_001079741.1,269,phosphonoacetaldehyde hydrolase
chr,NC_004631.1,2503581,2504684,-,-,-,T_RS12355,WP_000203965.1,367,2-aminoethylphosphonate--pyruvate aminotransferase
chr,NC_004631.1,2504824,2505543,+,-,-,T_RS12360,WP_000836268.1,239,transcriptional regulator
chr,NC_004631.1,2505741,2506754,+,-,-,T_RS12365,WP_000778002.1,337,phosphonate ABC transporter substrate-binding protein
chr,NC_004631.1,2506760,2507869,+,-,-,T_RS12370,WP_000928794.1,369,ABC transporter ATP-binding protein
chr,NC_004631.1,2507872,2508741,+,-,-,T_RS12375,WP_000052708.1,289,phosphonate ABC transporter permease
chr,NC_004631.1,2508735,2509526,+,-,-,T_RS12380,WP_000909802.1,263,"2-aminoethylphosphonate ABC transport system, membrane component PhnV"
chr,NC_004631.1,2509576,2511024,-,-,-,T_RS12385,WP_000668658.1,482,tRNA 4-thiouridine(8) synthase ThiI
chr,NC_004631.1,2511234,2511476,+,-,-,T_RS12390,WP_001124944.1,80,exodeoxyribonuclease 7 small subunit
chr,NC_004631.1,2511477,2512376,+,-,-,T_RS12395,WP_000348078.1,299,"(2E,6E)-farnesyl diphosphate synthase"
chr,NC_004631.1,2512400,2514262,+,-,-,T_RS12400,WP_000006791.1,620,1-deoxy-D-xylulose-5-phosphate synthase
chr,NC_004631.1,2514319,2515293,+,-,-,T_RS12405,WP_001199865.1,324,aldo/keto reductase
chr,NC_004631.1,2515397,2515912,-,-,-,T_RS12410,WP_000154063.1,171,phosphatidylglycerophosphatase A
chr,NC_004631.1,2515890,2516867,-,-,-,T_RS12415,WP_000752139.1,325,thiamine-phosphate kinase
chr,NC_004631.1,2516946,2517365,-,-,nusB,T_RS12420,WP_000801120.1,139,transcription antitermination factor NusB
chr,NC_004631.1,2517386,2517856,-,-,-,T_RS12425,WP_001021372.1,156,"6,7-dimethyl-8-ribityllumazine synthase"
chr,NC_004631.1,2517945,2519048,-,-,-,T_RS12430,WP_001150215.1,367,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD
chr,NC_004631.1,2519052,2519501,-,-,-,T_RS12435,WP_000543533.1,149,MULTISPECIES: transcriptional regulator NrdR
chr,NC_004631.1,2519653,2520192,+,-,-,T_RS12440,WP_000198480.1,179,DUF3251 domain-containing protein
chr,NC_004631.1,2520492,2521355,+,-,-,T_RS12445,WP_000752021.1,287,nucleoside-specific channel-forming protein Tsx
chr,NC_004631.1,2521409,2521735,+,-,-,T_RS25525,WP_010989124.1,108,hypothetical protein
chr,NC_004631.1,2521988,2522335,-,-,-,T_RS12455,WP_000974818.1,115,MULTISPECIES: HNH endonuclease
chr,NC_004631.1,2522505,2523197,-,-,-,T_RS12460,WP_000198318.1,230,YafY family transcriptional regulator
chr,NC_004631.1,2523223,2523588,-,-,-,T_RS12465,WP_000793035.1,121,VOC family protein
chr,NC_004631.1,2523735,2524706,-,-,-,T_RS12470,WP_000046629.1,323,MULTISPECIES: protein translocase subunit SecF
chr,NC_004631.1,2524717,2526564,-,-,-,T_RS12475,WP_000934811.1,615,protein translocase subunit SecD
chr,NC_004631.1,2526592,2526924,-,-,-,T_RS12480,WP_000007628.1,110,MULTISPECIES: preprotein translocase subunit YajC
chr,NC_004631.1,2526947,2528074,-,-,-,T_RS12485,WP_000667304.1,375,tRNA guanosine(34) transglycosylase Tgt
chr,NC_004631.1,2528138,2528284,-,-,-,T_RS24485,WP_071525140.1,48,DNA metabolism protein
chr,NC_004631.1,2528271,2529335,-,-,-,T_RS12490,WP_001266528.1,354,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
chr,NC_004631.1,2529429,2530010,+,-,-,T_RS12495,WP_001009858.1,193,ACP phosphodiesterase
chr,NC_004631.1,2530220,2530822,+,-,-,T_RS12500,WP_000244731.1,200,MULTISPECIES: peroxiredoxin
chr,NC_004631.1,2530894,2532711,-,-,-,T_RS12505,WP_000930730.1,605,maltodextrin glucosidase
chr,NC_004631.1,2532873,2534243,-,-,-,T_RS12510,WP_000445555.1,456,proline-specific permease ProY
chr,NC_004631.1,2534377,2534835,-,-,-,T_RS12515,WP_000502119.1,152,MULTISPECIES: IS200/IS605 family transposase IS200F
chr,NC_004631.1,2534792,2534980,-,-,-,T_RS24490,WP_001542475.1,62,MULTISPECIES: hypothetical protein
chr,NC_004631.1,2535029,2536348,-,-,-,T_RS12520,WP_000149625.1,439,branched-chain amino acid transport system 2 carrier protein
chr,NC_004631.1,2536757,2538052,-,-,phoR,T_RS12525,WP_000893648.1,431,two-component system sensor histidine kinase PhoR
chr,NC_004631.1,2538122,2538811,-,-,-,T_RS12530,WP_000113921.1,229,phosphate regulon transcriptional regulator PhoB
chr,NC_004631.1,2539026,2540228,+,-,-,T_RS12540,WP_001221246.1,400,exonuclease subunit SbcD
chr,NC_004631.1,2544731,2545639,-,-,-,T_RS12555,WP_001219273.1,302,fructokinase
chr,NC_004631.1,2545765,2546676,+,-,-,T_RS12560,WP_000964305.1,303,recombination-associated protein RdgC
chr,NC_004631.1,2546714,2546998,-,-,-,T_RS12565,WP_000941953.1,94,hypothetical protein
chr,NC_004631.1,2548004,2548195,-,-,-,T_RS12575,WP_001143161.1,63,MULTISPECIES: protein YaiA
chr,NC_004631.1,2548222,2548767,-,-,-,T_RS12580,WP_000983569.1,181,shikimate kinase
chr,NC_004631.1,2548952,2549407,-,-,-,T_RS12585,WP_000158137.1,151,YaiI/YqxD family protein
chr,NC_004631.1,2549547,2550356,+,-,-,T_RS12590,WP_000412190.1,269,pyrroline-5-carboxylate reductase
chr,NC_004631.1,2550371,2551483,-,-,adrA,T_RS12595,WP_000484099.1,370,diguanylate cyclase AdrA
chr,NC_004631.1,2551575,2551895,-,-,-,T_RS12600,WP_000705165.1,106,phosphate starvation-inducible protein PsiF
chr,NC_004631.1,2552247,2552513,-,-,-,T_RS12605,WP_000245158.1,88,anti-adapter protein IraP
chr,NC_004631.1,2552804,2554003,-,-,-,T_RS12610,WP_000446769.1,399,MFS transporter
chr,NC_004631.1,2554172,2554885,-,-,-,T_RS12615,WP_000480795.1,237,extensin
chr,NC_004631.1,2554963,2556057,+,-,-,T_RS12620,WP_001096588.1,364,D-alanine--D-alanine ligase A
chr,NC_004631.1,2556083,2556298,-,-,-,T_RS12625,WP_001239240.1,71,MULTISPECIES: DUF2754 family protein
chr,NC_004631.1,2556566,2556874,+,-,-,T_RS12630,WP_000763139.1,102,DUF2755 family protein
chr,NC_004631.1,2556912,2558006,-,-,-,T_RS12635,WP_001271423.1,364,DUF1615 domain-containing protein
chr,NC_004631.1,2558021,2559241,-,-,-,T_RS12640,WP_000477016.1,406,peptide antibiotic transporter SbmA
chr,NC_004631.1,2559328,2559531,+,-,-,T_RS24495,WP_001532899.1,67,hypothetical protein
chr,NC_004631.1,2559577,2560734,+,-,-,T_RS12645,WP_000830774.1,385,D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
chr,NC_004631.1,2560779,2561402,-,-,-,T_RS12650,WP_000950094.1,207,hydrogen peroxide resistance inhibitor IprA
chr,NC_004631.1,2561488,2564373,-,-,-,T_RS12655,WP_000556507.1,961,outer membrane autotransporter barrel domain-containing protein
chr,NC_004631.1,2564886,2565860,+,-,-,T_RS12660,WP_000130724.1,324,porphobilinogen synthase
chr,NC_004631.1,2565964,2567850,-,-,-,T_RS12665,WP_000010226.1,628,propionate--CoA ligase
chr,NC_004631.1,2567891,2569342,-,-,-,T_RS12670,WP_001272711.1,483,bifunctional 2-methylcitrate dehydratase/aconitate hydratase
chr,NC_004631.1,2569380,2570549,-,-,-,T_RS12675,WP_000132750.1,389,2-methylcitrate synthase
chr,NC_004631.1,2570672,2571559,-,-,-,T_RS12680,WP_000052221.1,295,carboxyvinyl-carboxyphosphonate phosphorylmutase
chr,NC_004631.1,2571825,2573450,+,-,-,T_RS12685,WP_000205290.1,541,propionate catabolism operon regulatory protein PrpR
chr,NC_004631.1,2573586,2573861,-,-,-,T_RS12690,WP_000848026.1,91,MULTISPECIES: DUF1471 domain-containing protein
chr,NC_004631.1,2574093,2574725,+,-,-,T_RS12695,WP_000433130.1,210,membrane protein
chr,NC_004631.1,2574766,2576856,-,-,-,T_RS12700,WP_000458356.1,696,ferrioxamine B receptor FoxA
chr,NC_004631.1,2577020,2578024,-,-,-,T_RS12705,WP_000074609.1,334,AraC family transcriptional regulator
chr,NC_004631.1,2578230,2578361,-,-,-,T_RS12710,WP_000241458.1,43,MULTISPECIES: DUF2474 domain-containing protein
chr,NC_004631.1,2578361,2579371,-,-,-,T_RS12715,WP_000151052.1,336,cytochrome d ubiquinol oxidase subunit II
chr,NC_004631.1,2579368,2580771,-,-,-,T_RS12720,WP_000393706.1,467,cytochrome ubiquinol oxidase subunit I
chr,NC_004631.1,2580886,2580987,-,-,-,T_RS12725,WP_000934834.1,33,hypothetical protein
chr,NC_004631.1,2581263,2583668,-,-,-,T_RS12730,WP_001688081.1,801,type III restriction-modification system endonuclease
chr,NC_004631.1,2583692,2584237,-,-,-,T_RS24500,WP_077905071.1,181,hypothetical protein
chr,NC_004631.1,2584244,2586202,-,-,-,T_RS12735,WP_000910350.1,652,site-specific DNA-methyltransferase
chr,NC_004631.1,2586391,2587644,-,-,-,T_RS12740,WP_000288510.1,417,MFS transporter
chr,NC_004631.1,2587935,2588129,-,-,-,T_RS12750,WP_001159469.1,64,copper chaperone
chr,NC_004631.1,2588280,2588816,+,-,-,T_RS12755,WP_072073181.1,178,RND transporter
chr,NC_004631.1,2588886,2589245,-,-,-,T_RS12760,WP_000722977.1,119,DUF4156 domain-containing protein
chr,NC_004631.1,2589303,2589527,-,-,-,T_RS12765,WP_000737124.1,74,membrane protein
chr,NC_004631.1,2589538,2590179,-,-,-,T_RS12770,WP_000610819.1,213,helix-turn-helix transcriptional regulator
chr,NC_004631.1,2590325,2590849,-,-,-,T_RS12775,WP_000830239.1,174,outer membrane protein
chr,NC_004631.1,2591711,2592454,-,-,-,T_RS12785,WP_000081360.1,247,transcriptional regulator
chr,NC_004631.1,2592554,2594128,-,-,-,T_RS12790,WP_000868284.1,524,cyclic diguanylate phosphodiesterase
chr,NC_004631.1,2594440,2594643,-,-,-,T_RS25530,WP_001759871.1,67,hypothetical protein
chr,NC_004631.1,2594914,2595678,-,-,-,T_RS12800,WP_000968550.1,254,hypothetical protein
chr,NC_004631.1,2596311,2596847,+,-,-,T_RS12805,WP_000062036.1,178,type 1 fimbrial protein
chr,NC_004631.1,2596909,2597670,+,-,-,T_RS12810,WP_000781490.1,253,fimbrial chaperone
chr,NC_004631.1,2600220,2601545,+,-,-,T_RS12820,WP_000899085.1,441,fimbrial usher protein StbD
chr,NC_004631.1,2601511,2602269,+,-,-,T_RS12825,WP_001247037.1,252,fimbrial assembly chaperone
chr,NC_004631.1,2602317,2602715,-,-,-,T_RS12830,WP_000766839.1,132,hypothetical protein
chr,NC_004631.1,2603130,2604380,-,-,-,T_RS12840,WP_000893213.1,416,gamma-glutamyl-phosphate reductase
chr,NC_004631.1,2604392,2605495,-,-,-,T_RS12845,WP_001285275.1,367,MULTISPECIES: glutamate 5-kinase
chr,NC_004631.1,2605778,2606830,+,-,-,T_RS12850,WP_001043666.1,350,phosphoporin PhoE
chr,NC_004631.1,2606881,2607282,-,-,-,T_RS12855,WP_000174696.1,133,sigma factor-binding protein Crl
chr,NC_004631.1,2607340,2608584,-,-,frsA,T_RS12860,WP_000189584.1,414,esterase
chr,NC_004631.1,2608673,2609131,-,-,-,T_RS12865,WP_001292018.1,152,MULTISPECIES: xanthine phosphoribosyltransferase
chr,NC_004631.1,2609380,2610837,+,-,-,T_RS12870,WP_001292984.1,485,cytosol nonspecific dipeptidase
chr,NC_004631.1,2610992,2611606,-,-,-,T_RS12875,WP_000602086.1,204,peptide chain release factor H
chr,NC_004631.1,2611603,2612742,-,-,-,T_RS12880,WP_000528894.1,379,RNA ligase RtcB family protein
chr,NC_004631.1,2612961,2614016,-,-,-,T_RS12885,WP_001226198.1,351,DNA polymerase IV
chr,NC_004631.1,2614266,2615006,+,-,-,T_RS12890,WP_001225658.1,246,transpeptidase
chr,NC_004631.1,2614977,2615744,-,-,-,T_RS12895,WP_000333360.1,255,class II glutamine amidotransferase
chr,NC_004631.1,2615908,2616486,-,-,-,T_RS12900,WP_000284051.1,192,MULTISPECIES: phosphoheptose isomerase
chr,NC_004631.1,2616726,2619170,+,-,fadE,T_RS12905,WP_000973055.1,814,acyl-CoA dehydrogenase
chr,NC_004631.1,2619279,2620046,+,-,-,T_RS12910,WP_000015775.1,255,amidohydrolase
chr,NC_004631.1,2620356,2620763,+,-,-,T_RS12915,WP_000788200.1,135,hypothetical protein
chr,NC_004631.1,2621088,2621807,+,-,-,T_RS12920,WP_000787614.1,239,adhesin/invasin protein PagN
chr,NC_004631.1,2621811,2621939,-,-,-,T_RS12925,WP_001647971.1,42,hypothetical protein
chr,NC_004631.1,2622112,2622306,+,-,-,T_RS24510,WP_071524981.1,64,hypothetical protein
