#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein name
chr,NC_011294.1,2476421,2477557,-,-,-,SEN_RS12225,WP_000699176.1,378,erythronate-4-phosphate dehydrogenase
chr,NC_011294.1,2477661,2478662,+,-,flk,SEN_RS12230,WP_000553397.1,333,flagella biosynthesis regulator
chr,NC_011294.1,2478659,2479834,-,-,-,SEN_RS12235,WP_000127723.1,391,MFS transporter
chr,NC_011294.1,2480014,2480388,-,-,-,SEN_RS12240,WP_001051261.1,124,hypothetical protein
chr,NC_011294.1,2480561,2480809,+,-,-,SEN_RS12245,WP_000433425.1,82,transcriptional regulator
chr,NC_011294.1,2480978,2481346,+,-,-,SEN_RS12250,WP_000118258.1,122,hypothetical protein
chr,NC_011294.1,2481346,2481864,+,-,-,SEN_RS12255,WP_000847547.1,172,DUF3828 domain-containing protein
chr,NC_011294.1,2481931,2482587,-,-,-,SEN_RS12260,WP_001142904.1,218,CPBP family intramembrane metalloprotease
chr,NC_011294.1,2482685,2483899,-,-,-,SEN_RS12265,WP_000817161.1,404,beta-ketoacyl-ACP synthase I
chr,NC_011294.1,2483999,2486059,+,-,-,SEN_RS12270,WP_012543386.1,686,bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC
chr,NC_011294.1,2486111,2486386,-,-,-,SEN_RS12275,WP_000559749.1,91,MULTISPECIES: YfcL family protein
chr,NC_011294.1,2486419,2486967,-,-,-,SEN_RS12280,WP_001066345.1,182,elongation factor P hydroxylase
chr,NC_011294.1,2486967,2487776,-,-,-,SEN_RS12285,WP_000368599.1,269,MULTISPECIES: membrane protein
chr,NC_011294.1,2487776,2488600,-,-,-,SEN_RS12290,WP_000750428.1,274,penicillin-insensitive murein endopeptidase
chr,NC_011294.1,2488604,2489689,-,-,-,SEN_RS12295,WP_000918457.1,361,chorismate synthase
chr,NC_011294.1,2489725,2490657,-,-,-,SEN_RS12300,WP_001542329.1,310,50S ribosomal protein L3 N(5)-glutamine methyltransferase
chr,NC_011294.1,2490823,2491374,+,-,-,SEN_RS12305,WP_000730794.1,183,endonuclease SmrB
chr,NC_011294.1,2491474,2491959,-,-,-,SEN_RS12310,WP_001195800.1,161,MULTISPECIES: phosphohistidine phosphatase SixA
chr,NC_011294.1,2492168,2494315,-,-,-,SEN_RS12315,WP_000214140.1,715,fatty acid oxidation complex subunit alpha FadJ
chr,NC_011294.1,2494315,2495625,-,-,-,SEN_RS12320,WP_001248128.1,436,acetyl-CoA C-acyltransferase FadI
chr,NC_011294.1,2495803,2496087,-,-,-,SEN_RS12325,WP_000030906.1,94,DUF406 family protein
chr,NC_011294.1,2496452,2497765,+,-,-,SEN_RS12330,WP_000245433.1,437,long-chain fatty acid transporter FadL
chr,NC_011294.1,2497826,2498581,-,-,-,SEN_RS12335,WP_000776787.1,251,phospholipid-binding lipoprotein MlaA
chr,NC_011294.1,2498870,2499811,+,-,-,SEN_RS12340,WP_000377779.1,313,membrane protein
chr,NC_011294.1,2501054,2501443,+,-,-,SEN_RS12350,WP_001576268.1,129,GtrA family protein
chr,NC_011294.1,2501412,2501666,+,-,-,SEN_RS12355,WP_000703599.1,84,glycosyltransferase
chr,NC_011294.1,2501684,2503606,+,-,-,SEN_RS12360,WP_000400616.1,640,acyltransferase
chr,NC_011294.1,2505108,2506046,-,-,-,SEN_RS12370,WP_000716011.1,312,omptin family outer membrane protease PgtE
chr,NC_011294.1,2506314,2507561,-,-,-,SEN_RS12375,WP_000930836.1,415,two-component system response regulator PgtA
chr,NC_011294.1,2507551,2509557,-,-,-,SEN_RS12380,WP_000678486.1,668,two-component system sensor histidine kinase PgtB
chr,NC_011294.1,2509554,2510747,-,-,-,SEN_RS12385,WP_000467983.1,397,phosphoglycerate transport regulatory protein PgtC
chr,NC_011294.1,2510791,2511009,-,-,-,SEN_RS12390,WP_000279836.1,72,hypothetical protein
chr,NC_011294.1,2511183,2512574,+,-,-,SEN_RS12395,WP_000955739.1,463,phosphoglycerate transporter PgtP
chr,NC_011294.1,2512619,2512816,-,-,-,SEN_RS23560,WP_024133170.1,65,hypothetical protein
chr,NC_011294.1,2512849,2513091,-,-,-,SEN_RS12400,WP_000639889.1,80,DUF2545 family protein
chr,NC_011294.1,2513613,2514533,+,-,-,SEN_RS12410,WP_000484430.1,306,kdo(2)-lipid IV(A) palmitoleoyltransferase
chr,NC_011294.1,2515057,2516295,-,-,-,SEN_RS12415,WP_000763118.1,412,alanine transaminase
chr,NC_011294.1,2517018,2517983,-,-,-,SEN_RS12420,WP_000170380.1,321,glucokinase
chr,NC_011294.1,2518187,2519422,+,-,-,SEN_RS12425,WP_000468920.1,411,ion channel protein
chr,NC_011294.1,2519442,2521094,-,-,-,SEN_RS12430,WP_001180860.1,550,alpha-keto acid decarboxylase family protein
chr,NC_011294.1,2521274,2522272,+,-,-,SEN_RS12435,WP_000640293.1,332,oxidoreductase
chr,NC_011294.1,2522386,2522712,+,-,-,SEN_RS12440,WP_000490091.1,108,DUF2502 domain-containing protein
chr,NC_011294.1,2522773,2524014,-,-,-,SEN_RS12445,WP_000131732.1,413,divalent metal cation transporter
chr,NC_011294.1,2524357,2525559,+,-,-,SEN_RS12450,WP_000376346.1,400,NupC/NupG family nucleoside CNT transporter
chr,NC_011294.1,2525612,2527801,-,-,-,SEN_RS12455,WP_001112944.1,729,sensor domain-containing phosphodiesterase
chr,NC_011294.1,2528187,2528387,-,-,-,SEN_RS23565,WP_071524016.1,66,hypothetical protein
chr,NC_011294.1,2528407,2528769,+,-,-,SEN_RS12470,WP_000472034.1,120,hypothetical protein
chr,NC_011294.1,2528771,2529163,+,-,-,SEN_RS12475,WP_000826514.1,130,MULTISPECIES: helix-turn-helix domain-containing protein
chr,NC_011294.1,2529217,2530632,-,-,-,SEN_RS12480,WP_000695626.1,471,glutamate--tRNA ligase
chr,NC_011294.1,2531448,2532332,-,-,-,SEN_RS12505,WP_000438892.1,294,LysR family transcriptional regulator
chr,NC_011294.1,2532384,2532542,-,-,-,SEN_RS12510,WP_000658727.1,52,MULTISPECIES: XapX domain-containing protein
chr,NC_011294.1,2532601,2533857,-,-,-,SEN_RS12515,WP_000513241.1,418,nucleoside permease
chr,NC_011294.1,2533912,2534745,-,-,-,SEN_RS12520,WP_001119748.1,277,xanthosine phosphorylase
chr,NC_011294.1,2535001,2535762,+,-,-,SEN_RS12525,WP_000722926.1,253,outer membrane protein
chr,NC_011294.1,2535824,2536750,-,-,-,SEN_RS12530,WP_001109831.1,308,LysR family transcriptional regulator
chr,NC_011294.1,2536840,2537838,+,-,-,SEN_RS12535,WP_000765573.1,332,bile acid:sodium symporter
chr,NC_011294.1,2537835,2538062,-,-,-,SEN_RS12540,WP_001114688.1,75,MULTISPECIES: hypothetical protein
chr,NC_011294.1,2538055,2540070,-,-,ligA,SEN_RS12545,WP_000433286.1,671,DNA ligase (NAD(+)) LigA
chr,NC_011294.1,2540142,2541128,-,-,-,SEN_RS12550,WP_000983126.1,328,cell division protein ZipA
chr,NC_011294.1,2541360,2542121,+,-,-,SEN_RS12555,WP_000255008.1,253,sulfate transporter CysZ
chr,NC_011294.1,2542285,2543256,+,-,-,SEN_RS12560,WP_000036902.1,323,cysteine synthase A
chr,NC_011294.1,2543640,2543897,+,-,-,SEN_RS12570,WP_000487600.1,85,MULTISPECIES: phosphocarrier protein HPr
chr,NC_011294.1,2543946,2545673,+,-,-,SEN_RS12575,WP_000623120.1,575,phosphoenolpyruvate--protein phosphotransferase
chr,NC_011294.1,2545714,2546223,+,-,-,SEN_RS12580,WP_000522253.1,169,MULTISPECIES: glucose-specific phosphotransferase enzyme IIA component
chr,NC_011294.1,2546387,2546626,-,-,-,SEN_RS12585,WP_000844542.1,79,hypothetical protein
chr,NC_011294.1,2546623,2547489,-,-,pdxK,SEN_RS12590,WP_000529613.1,288,MULTISPECIES: pyridoxine kinase
chr,NC_011294.1,2547572,2548864,+,-,-,SEN_RS12595,WP_000565114.1,430,transcriptional regulator
chr,NC_011294.1,2548879,2549598,+,-,-,SEN_RS12600,WP_001263753.1,239,GMP synthase
chr,NC_011294.1,2549657,2550040,+,-,-,SEN_RS12605,WP_000710732.1,127,hypothetical protein
chr,NC_011294.1,2550140,2550748,-,-,-,SEN_RS12610,WP_000666525.1,202,sel1 repeat family protein
chr,NC_011294.1,2551000,2551911,-,-,-,SEN_RS12615,WP_001093886.1,303,cysteine synthase B
chr,NC_011294.1,2551979,2553076,-,-,-,SEN_RS12620,WP_000021063.1,365,sulfate/thiosulfate ABC transporter ATP-binding protein CysA
chr,NC_011294.1,2553066,2553941,-,-,-,SEN_RS12625,WP_000852705.1,291,sulfate/thiosulfate ABC transporter permease CysW
chr,NC_011294.1,2553941,2554774,-,-,-,SEN_RS12630,WP_000881744.1,277,sulfate ABC transporter permease
chr,NC_011294.1,2554774,2555790,-,-,-,SEN_RS12635,WP_000290272.1,338,sulfate ABC transporter substrate-binding protein
chr,NC_011294.1,2555948,2556739,-,-,-,SEN_RS12640,WP_000517460.1,263,NAD(P)-dependent oxidoreductase
chr,NC_011294.1,2556977,2557876,-,-,-,SEN_RS12645,WP_000084583.1,299,Dyp-type peroxidase
chr,NC_011294.1,2557971,2558546,-,-,-,SEN_RS12650,WP_000838971.1,191,RpoE-regulated lipoprotein
chr,NC_011294.1,2558608,2559057,-,-,-,SEN_RS12655,WP_000842940.1,149,DUF2919 domain-containing protein
chr,NC_011294.1,2559044,2559580,-,-,-,SEN_RS12660,WP_014344511.1,178,GNAT family acetyltransferase
chr,NC_011294.1,2559682,2560551,+,-,-,SEN_RS12665,WP_000102880.1,289,N-acetylmuramoyl-L-alanine amidase
chr,NC_011294.1,2560554,2561453,+,-,-,SEN_RS12670,WP_000801333.1,299,coproporphyrinogen III oxidase
chr,NC_011294.1,2561474,2561803,+,-,-,SEN_RS12675,WP_001194343.1,109,hypothetical protein
chr,NC_011294.1,2562252,2563304,-,-,-,SEN_RS12680,WP_000753665.1,350,transcriptional regulator
chr,NC_011294.1,2563352,2563846,-,-,-,SEN_RS12685,WP_000606265.1,164,ethanolamine utilization microcompartment protein EutK
chr,NC_011294.1,2563859,2564518,-,-,-,SEN_RS12690,WP_001111056.1,219,MULTISPECIES: microcompartment protein EutL
chr,NC_011294.1,2564528,2565424,-,-,-,SEN_RS12695,WP_000372354.1,298,ethanolamine ammonia-lyase light chain
chr,NC_011294.1,2565443,2566804,-,-,-,SEN_RS12700,WP_000769990.1,453,MULTISPECIES: ethanolamine ammonia-lyase heavy chain
chr,NC_011294.1,2566816,2568219,-,-,eutA,SEN_RS12705,WP_001097530.1,467,ethanolamine ammonia-lyase reactivating factor EutA
chr,NC_011294.1,2568216,2569442,-,-,-,SEN_RS12710,WP_000512344.1,408,ethanolamine utilization protein EutH
chr,NC_011294.1,2569562,2570749,-,-,-,SEN_RS12715,WP_001147510.1,395,ethanolamine utilization ethanol dehydrogenase EutG
chr,NC_011294.1,2570739,2571578,-,-,-,SEN_RS12720,WP_000929667.1,279,ethanolamine utilization protein EutJ
chr,NC_011294.1,2571589,2572992,-,-,-,SEN_RS12725,WP_001075640.1,467,MULTISPECIES: ethanolamine utilization protein EutE
chr,NC_011294.1,2573004,2573291,-,-,-,SEN_RS12730,WP_001522340.1,95,MULTISPECIES: ethanolamine utilization microcompartment protein EutN
chr,NC_011294.1,2573404,2573694,-,-,-,SEN_RS12735,WP_000387716.1,96,MULTISPECIES: ethanolamine utilization protein EutM
chr,NC_011294.1,2573735,2574751,-,-,-,SEN_RS12740,WP_000582935.1,338,phosphate acetyltransferase
chr,NC_011294.1,2574748,2575551,-,-,-,SEN_RS12745,WP_000997654.1,267,ethanolamine utilization cobalamin adenosyltransferase
chr,NC_011294.1,2575548,2576237,-,-,-,SEN_RS12750,WP_000733864.1,229,ethanolamine utilization acetate kinase EutQ
chr,NC_011294.1,2576215,2576694,-,-,-,SEN_RS12755,WP_000820751.1,159,ethanolamine utilization protein EutP
chr,NC_011294.1,2576707,2577042,-,-,-,SEN_RS12760,WP_001031445.1,111,ethanolamine utilization protein EutS
chr,NC_011294.1,2577459,2579738,-,-,-,SEN_RS12765,WP_000344299.1,759,NADP-dependent malic enzyme
chr,NC_011294.1,2579740,2579940,+,-,-,SEN_RS23580,WP_071527123.1,66,hypothetical protein
chr,NC_011294.1,2580010,2580960,+,-,-,SEN_RS12770,WP_001072447.1,316,transaldolase A
chr,NC_011294.1,2580980,2582980,+,-,-,SEN_RS12775,WP_000087335.1,666,transketolase
chr,NC_011294.1,2583043,2583273,-,-,-,SEN_RS12780,WP_000700635.1,76,hypothetical protein
chr,NC_011294.1,2583401,2584444,-,-,-,SEN_RS12785,WP_001270671.1,347,DUF1176 domain-containing protein
chr,NC_011294.1,2584569,2585144,-,-,-,SEN_RS12790,WP_000084037.1,191,GDP-mannose pyrophosphatase NudK
chr,NC_011294.1,2585348,2586646,+,-,-,SEN_RS12795,WP_000673284.1,432,penicillin binding protein PBP4B
chr,NC_011294.1,2587095,2589056,-,-,-,SEN_RS12800,WP_001078928.1,653,oxidoreductase FeS-binding subunit
chr,NC_011294.1,2589242,2590942,+,-,-,SEN_RS12805,WP_000216812.1,566,nitrate/nitrite two-component system sensor histidine kinase NarQ
chr,NC_011294.1,2591127,2594240,+,-,-,SEN_RS12810,WP_001263083.1,1037,multidrug efflux RND transporter permease subunit
chr,NC_011294.1,2594814,2595170,+,-,-,SEN_RS12815,WP_000631923.1,118,ArsC family reductase
chr,NC_011294.1,2595174,2596301,+,-,-,SEN_RS12820,WP_001277825.1,375,succinyl-diaminopimelate desuccinylase
chr,NC_011294.1,2596329,2596529,+,-,-,SEN_RS12825,WP_000383842.1,66,YpfN family protein
chr,NC_011294.1,2596556,2598574,-,-,-,SEN_RS12830,WP_001279812.1,672,tRNA cytosine(34) acetyltransferase TmcA
chr,NC_011294.1,2598590,2599453,-,-,-,SEN_RS12835,WP_001267523.1,287,neutral zinc metallopeptidase
chr,NC_011294.1,2599584,2600297,-,-,-,SEN_RS12840,WP_001171630.1,237,phosphoribosylaminoimidazolesuccinocarboxamide synthase
chr,NC_011294.1,2600472,2601506,-,-,-,SEN_RS12845,WP_000331869.1,344,outer membrane protein assembly factor BamC
chr,NC_011294.1,2601523,2602401,-,-,-,SEN_RS12850,WP_000494019.1,292,4-hydroxy-tetrahydrodipicolinate synthase
chr,NC_011294.1,2602481,2603119,+,-,-,SEN_RS12855,WP_001576288.1,212,glycine cleavage system transcriptional repressor
chr,NC_011294.1,2603119,2603589,+,-,-,SEN_RS12860,WP_001068686.1,156,MULTISPECIES: thioredoxin-dependent thiol peroxidase
chr,NC_011294.1,2603636,2604775,-,-,-,SEN_RS12865,WP_000706370.1,379,glycerate kinase
chr,NC_011294.1,2604781,2606049,-,-,-,SEN_RS12870,WP_000200854.1,422,GntP family permease
chr,NC_011294.1,2606117,2607304,-,-,-,SEN_RS12875,WP_001574769.1,395,XRE family transcriptional regulator
chr,NC_011294.1,2607580,2608647,-,-,-,SEN_RS12880,WP_000892056.1,355,AI-2E family transporter
chr,NC_011294.1,2608855,2610318,+,-,-,SEN_RS12885,WP_000489630.1,487,beta-barrel assembly-enhancing protease
chr,NC_011294.1,2610358,2610717,+,-,-,SEN_RS12890,WP_000132650.1,119,arsenate reductase (glutaredoxin)
chr,NC_011294.1,2610744,2611469,-,-,-,SEN_RS12895,WP_000100388.1,241,DnaA regulatory inactivator Hda
chr,NC_011294.1,2611540,2612829,-,-,-,SEN_RS12900,WP_000198339.1,429,uracil permease
chr,NC_011294.1,2612917,2613543,-,-,-,SEN_RS12905,WP_000706208.1,208,MULTISPECIES: uracil phosphoribosyltransferase
chr,NC_011294.1,2613742,2613921,+,-,-,SEN_RS23590,WP_021000588.1,59,hypothetical protein
chr,NC_011294.1,2613956,2614993,+,-,-,SEN_RS12910,WP_000130476.1,345,phosphoribosylformylglycinamidine cyclo-ligase
chr,NC_011294.1,2614993,2615631,+,-,-,SEN_RS12915,WP_001028590.1,212,phosphoribosylglycinamide formyltransferase
chr,NC_011294.1,2615820,2617886,+,-,-,SEN_RS12920,WP_000529555.1,688,MULTISPECIES: polyphosphate kinase
chr,NC_011294.1,2617891,2619432,+,-,-,SEN_RS12925,WP_001123326.1,513,exopolyphosphatase
chr,NC_011294.1,2619468,2621681,-,-,-,SEN_RS12930,WP_000773647.1,737,sensor domain-containing phosphodiesterase
chr,NC_011294.1,2621778,2621915,-,-,-,SEN_RS12935,WP_001540598.1,45,hypothetical protein
chr,NC_011294.1,2622094,2622285,+,-,-,SEN_RS12940,WP_000075924.1,63,DUF2633 family protein
chr,NC_011294.1,2622979,2623308,+,-,-,SEN_RS12950,WP_001576299.1,109,DUF1493 family protein
chr,NC_011294.1,2623838,2625415,-,-,-,SEN_RS12960,WP_000138293.1,525,GMP synthase (glutamine-hydrolyzing)
chr,NC_011294.1,2625485,2626951,-,-,-,SEN_RS12965,WP_000944174.1,488,MULTISPECIES: IMP dehydrogenase
chr,NC_011294.1,2627112,2628461,+,-,-,SEN_RS12970,WP_000953167.1,449,exodeoxyribonuclease VII large subunit
chr,NC_011294.1,2628623,2634721,-,-,-,SEN_RS12975,WP_071818381.1,2032,fibronectin-binding autotransporter adhesin ShdA
chr,NC_011294.1,2635102,2635284,+,-,-,SEN_RS23600,WP_071527119.1,60,hypothetical protein
chr,NC_011294.1,2635281,2635394,-,-,-,SEN_RS23605,WP_001672508.1,37,transposase
chr,NC_011294.1,2642855,2648452,-,-,-,SEN_RS12985,WP_000375794.1,1865,outer membrane protein RatA
chr,NC_011294.1,2648572,2649531,-,-,-,SEN_RS12990,WP_001149064.1,319,hypothetical protein
chr,NC_011294.1,2649589,2651505,-,-,-,SEN_RS12995,WP_077681945.1,638,intimin-like inverse autotransporter SinH
chr,NC_011294.1,2651979,2652200,-,-,-,SEN_RS13000,WP_000406466.1,73,hypothetical protein
chr,NC_011294.1,2652289,2653761,-,-,-,SEN_RS13005,WP_000249415.1,490,ribosome biogenesis GTPase Der
chr,NC_011294.1,2653880,2655058,-,-,-,SEN_RS13010,WP_001177072.1,392,outer membrane protein assembly factor BamB
chr,NC_011294.1,2655069,2655689,-,-,-,SEN_RS13015,WP_000409190.1,206,membrane protein
chr,NC_011294.1,2655703,2656977,-,-,-,SEN_RS13020,WP_001107146.1,424,histidine--tRNA ligase
chr,NC_011294.1,2657088,2658206,-,-,-,SEN_RS13025,WP_000551804.1,372,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
chr,NC_011294.1,2658233,2659237,-,-,-,SEN_RS13030,WP_001090894.1,334,cytoskeleton protein RodZ
chr,NC_011294.1,2659374,2659496,-,-,-,SEN_RS23615,WP_001533207.1,40,MULTISPECIES: hypothetical protein
chr,NC_011294.1,2659529,2660695,-,-,-,SEN_RS13035,WP_000003206.1,388,bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN
chr,NC_011294.1,2660902,2661333,-,-,-,SEN_RS13040,WP_000963846.1,143,nucleoside-diphosphate kinase
chr,NC_011294.1,2661454,2662317,-,-,-,SEN_RS13045,WP_000247780.1,287,4Fe-4S dicluster domain-containing protein
chr,NC_011294.1,2662317,2663126,-,-,-,SEN_RS13050,WP_000544895.1,269,dimethyl sulfoxide reductase subunit C
chr,NC_011294.1,2663119,2663748,-,-,-,SEN_RS13055,WP_000077435.1,209,dimethylsulfoxide reductase subunit B
chr,NC_011294.1,2663745,2666150,-,-,-,SEN_RS13060,WP_000508276.1,801,dimethyl sulfoxide reductase subunit A
chr,NC_011294.1,2666279,2668594,-,-,-,SEN_RS13065,WP_001014765.1,771,penicillin-binding protein 1C
chr,NC_011294.1,2668595,2673529,-,-,-,SEN_RS13070,WP_000681850.1,1644,alpha-2-macroglobulin family protein
chr,NC_011294.1,2673738,2674580,+,-,-,SEN_RS13075,WP_000205241.1,280,3-mercaptopyruvate sulfurtransferase
chr,NC_011294.1,2674560,2674784,-,-,-,SEN_RS24400,WP_012535673.1,74,hypothetical protein
chr,NC_011294.1,2674826,2675494,+,-,-,SEN_RS13080,WP_000355384.1,222,DUF5066 family protein
chr,NC_011294.1,2675618,2675827,+,-,-,SEN_RS23620,WP_001840627.1,69,hypothetical protein
chr,NC_011294.1,2676063,2676848,-,-,-,SEN_RS13085,WP_000612718.1,261,enhanced serine sensitivity protein SseB
chr,NC_011294.1,2676949,2678232,-,-,-,SEN_RS13090,WP_000133534.1,427,aminopeptidase PepB
chr,NC_011294.1,2678410,2678610,-,-,-,SEN_RS13095,WP_000523621.1,66,MULTISPECIES: Fe-S cluster assembly protein IscX
chr,NC_011294.1,2678622,2678957,-,-,-,SEN_RS13100,WP_001124466.1,111,MULTISPECIES: ISC system 2Fe-2S type ferredoxin
chr,NC_011294.1,2678959,2680809,-,-,-,SEN_RS13105,WP_001196651.1,616,molecular chaperone HscA
chr,NC_011294.1,2680822,2681337,-,-,hscB,SEN_RS13110,WP_000384398.1,171,co-chaperone protein HscB
chr,NC_011294.1,2681533,2681856,-,-,-,SEN_RS13115,WP_000028952.1,107,MULTISPECIES: iron-sulfur cluster assembly accessory protein
chr,NC_011294.1,2681885,2682271,-,-,-,SEN_RS13120,WP_000331704.1,128,MULTISPECIES: iron-sulfur cluster scaffold-like protein
chr,NC_011294.1,2682299,2683513,-,-,-,SEN_RS13125,WP_000775263.1,404,IscS subfamily cysteine desulfurase
chr,NC_011294.1,2683694,2684188,-,-,-,SEN_RS13130,WP_001241346.1,164,MULTISPECIES: Fe-S cluster assembly transcriptional regulator IscR
chr,NC_011294.1,2684348,2685079,-,-,-,SEN_RS13135,WP_000940032.1,243,tRNA (cytidine/uridine-2\'-O-)-methyltransferase TrmJ
chr,NC_011294.1,2685198,2686001,+,-,-,SEN_RS13140,WP_000553472.1,267,inositol monophosphatase
chr,NC_011294.1,2686146,2687024,+,-,-,SEN_RS13145,WP_000174944.1,292,alpha/beta hydrolase
chr,NC_011294.1,2687206,2688249,+,-,-,SEN_RS13150,WP_000985199.1,347,anaerobic sulfite reductase subunit A
chr,NC_011294.1,2688253,2689071,+,-,-,SEN_RS13155,WP_000017587.1,272,anaerobic sulfite reductase subunit B
chr,NC_011294.1,2689082,2690095,+,-,-,SEN_RS13160,WP_000020685.1,337,anaerobic sulfite reductase subunit AsrC
chr,NC_011294.1,2690096,2691082,-,-,-,SEN_RS13165,WP_000111020.1,328,nickel/cobalt transporter
chr,NC_011294.1,2691073,2691711,-,-,-,SEN_RS13170,WP_000805728.1,212,DUF1007 family protein
chr,NC_011294.1,2691837,2693114,+,-,-,SEN_RS13175,WP_000982964.1,425,stationary phase inducible protein CsiE
chr,NC_011294.1,2693109,2694248,-,-,-,SEN_RS13180,WP_001173729.1,379,3-phenylpropionate MFS transporter
chr,NC_011294.1,2694444,2695697,-,-,-,SEN_RS13185,WP_000919178.1,417,serine hydroxymethyltransferase
chr,NC_011294.1,2696022,2697212,+,-,-,SEN_RS13190,WP_000883145.1,396,NO-inducible flavohemoprotein
chr,NC_011294.1,2697394,2698938,+,-,-,SEN_RS13195,WP_001187150.1,514,transcriptional regulator CadC
chr,NC_011294.1,2699299,2700630,+,-,cadB,SEN_RS13200,WP_000100008.1,443,cadaverine/lysine antiporter
chr,NC_011294.1,2700713,2702857,+,-,-,SEN_RS13205,WP_001100652.1,714,lysine decarboxylase CadA
chr,NC_011294.1,2702913,2704373,+,-,-,SEN_RS13210,WP_000856793.1,486,MFS transporter
chr,NC_011294.1,2704422,2704760,-,-,-,SEN_RS13215,WP_000717694.1,112,MULTISPECIES: nitrogen regulatory protein P-II 1
chr,NC_011294.1,2704837,2706174,-,-,-,SEN_RS13220,WP_000625591.1,445,two-component system response regulator GlrR
chr,NC_011294.1,2706171,2706935,-,-,-,SEN_RS13225,WP_001054239.1,254,two-component system QseEF-associated lipoprotein QseG
chr,NC_011294.1,2706937,2708322,-,-,-,SEN_RS13230,WP_001538042.1,461,two component system sensor histidine kinase QseE/GlrK
chr,NC_011294.1,2709017,2712904,-,-,-,SEN_RS13235,WP_000970028.1,1295,phosphoribosylformylglycinamidine synthase
chr,NC_011294.1,2712926,2713159,+,-,-,SEN_RS13240,WP_001747289.1,77,hypothetical protein
chr,NC_011294.1,2713160,2714704,+,-,-,SEN_RS13245,WP_000734241.1,514,lytic transglycosylase F
